ER53001,ER53002,ER53017,ER57482,ER58255
3,6821,57,12,4
3,918,52,9,4
3,1607,29,6,1
3,6942,26,7,4
3,8419,41,16,4
3,1800,44,7,4
3,78,61,0,2
3,190,60,12,4
3,1644,53,1,2
3,7397,51,2,2
3,7918,24,6,2
3,4988,66,5,2
3,5436,46,1,2
3,5643,28,1,4
3,4546,30,3,4
3,2802,50,5,4
3,894,45,0,3
3,1324,75,99,4
3,175,48,8,2
3,143,45,8,1
3,306,43,2,1
3,3892,62,0,2
3,4028,56,4,1
3,4453,55,2,2
3,4386,52,0,2
3,4052,39,4,2
3,7372,24,4,2
3,6015,21,2,4
3,3194,53,0,2
3,3408,29,0,2
3,4103,31,4,4
3,3282,32,4,4
3,3246,40,0,1
3,8725,34,0,4
3,4604,32,2,1
3,23,64,2,4
3,249,61,0,1
3,377,35,0,2
3,543,32,0,2
3,7487,34,0,4
3,8229,68,0,3
3,8637,43,0,1
3,2435,39,4,4
3,1037,27,6,2
3,8867,36,99,4
3,1122,59,0,1
3,4945,56,1,4
3,8996,53,1,2
3,5550,51,1,2
3,8454,48,24,2
3,4100,38,4,2
3,2881,27,4,1
3,5271,25,0,4
3,6576,22,4,4
3,8115,22,5,3
3,2598,79,0,1
3,5950,59,8,4
3,2873,42,6,1
3,2198,64,3,1
3,3632,47,14,2
3,3444,55,0,2
3,6756,71,17,4
3,7534,46,0,2
3,6167,25,8,2
3,3882,76,15,2
3,4576,54,1,2
3,7895,35,0,1
3,8930,47,9,4
3,7012,54,0,1
3,4013,69,2,2
3,3755,25,4,2
3,9065,22,6,4
3,2643,50,0,1
3,1246,54,2,2
3,8941,38,0,4
3,8890,32,6,4
3,6485,26,9,2
3,6904,59,0,2
3,7317,57,8,2
3,7599,37,3,2
3,7738,33,0,2
3,7010,36,1,4
3,4921,61,6,4
3,7130,58,8,2
3,7739,55,4,4
3,7433,52,0,2
3,8410,69,99,4
3,6763,21,0,4
3,8313,57,0,2
3,5063,54,6,2
3,7865,78,3,4
3,7866,56,8,4
3,5202,51,12,4
3,2973,24,2,4
3,8615,31,4,4
3,1985,27,0,2
3,3769,33,1,1
